loc_share,contract_share,missed_share
0.00031056802020143384,0.000657030223390276,0.0010395010395010396
0.007674222854323281,0.001314060446780552,0.002079002079002079
0.015037877688445129,0.0019710906701708277,0.0031185031185031187
0.015328128174614692,0.002628120893561104,0.004158004158004158
0.01570835631149682,0.0032851511169513796,0.005197505197505198
0.016227904681740343,0.003942181340341655,0.006237006237006237
0.01674745305198386,0.0045992115637319315,0.007276507276507277
0.017267001422227382,0.005256241787122208,0.008316008316008316
0.017786549792470904,0.005913272010512484,0.009355509355509356
0.018123240356427598,0.006570302233902759,0.010395010395010396
0.018462833425245986,0.007227332457293035,0.011434511434511435
0.01884886657185151,0.00788436268068331,0.012474012474012475
0.019223289699010247,0.008541392904073587,0.013513513513513514
0.019597712826168984,0.009198423127463863,0.014553014553014554
0.01997213595332772,0.00985545335085414,0.015592515592515593
0.020355266595071548,0.010512483574244415,0.016632016632016633
0.02103155022784663,0.011169513797634692,0.017671517671517672
0.021707833860621716,0.011826544021024968,0.018711018711018712
0.022082256987780456,0.012483574244415242,0.01975051975051975
0.022421850056598844,0.013140604467805518,0.02079002079002079
0.022761443125417235,0.013797634691195795,0.02182952182952183
0.023101036194235626,0.01445466491458607,0.02286902286902287
0.03046469102835747,0.015111695137976347,0.02390852390852391
0.037828345862479316,0.01576872536136662,0.02494802494802495
0.04519200069660117,0.0164257555847569,0.02598752598752599
0.04555191129945143,0.017082785808147174,0.02702702702702703
0.04587989434882304,0.017739816031537452,0.028066528066528068
0.05324354918294488,0.018396846254927726,0.029106029106029108
0.054419063651931616,0.019053876478318004,0.030145530145530147
0.05559457812091835,0.01971090670170828,0.031185031185031187
0.05677009258990509,0.020367936925098553,0.032224532224532226
0.057945607058891825,0.02102496714848883,0.033264033264033266
0.058468057933997036,0.021681997371879105,0.034303534303534305
0.05898760630424056,0.022339027595269383,0.035343035343035345
0.05950715467448408,0.022996057818659658,0.036382536382536385
0.0600267030447276,0.023653088042049936,0.037422037422037424
0.06054625141497112,0.02431011826544021,0.038461538461538464
0.06106579978521464,0.024967148488830485,0.0395010395010395
0.06158534815545816,0.025624178712220762,0.04054054054054054
0.06210489652570168,0.026281208935611037,0.04158004158004158
0.0626244448959452,0.026938239159001315,0.04261954261954262
0.06314399326618872,0.02759526938239159,0.04365904365904366
0.06366354163643224,0.028252299605781867,0.0446985446985447
0.06418309000667576,0.02890932982917214,0.04573804573804574
0.06470263837691928,0.02956636005256242,0.04677754677754678
0.0652221867471628,0.030223390275952694,0.04781704781704782
0.06574173511740632,0.03088042049934297,0.04885654885654886
0.06626128348764984,0.03153745072273324,0.0498960498960499
0.06663570661480858,0.032194480946123524,0.05093555093555094
0.06701012974196732,0.0328515111695138,0.05197505197505198
0.06752967811221083,0.03350854139290407,0.05301455301455302
0.06804922648245436,0.03416557161629435,0.05405405405405406
0.06856877485269788,0.03482260183968462,0.0550935550935551
0.06909122572780309,0.035479632063074903,0.056133056133056136
0.06946564885496183,0.03613666228646518,0.057172557172557176
0.06984297448698226,0.03679369250985545,0.058212058212058215
0.07024352015789627,0.03745072273324573,0.059251559251559255
0.070617943285055,0.03810775295663601,0.060291060291060294
0.07099236641221374,0.03876478318002628,0.061330561330561334
0.07136678953937248,0.03942181340341656,0.062370062370062374
0.07174121266653122,0.04007884362680683,0.06340956340956341
0.07211563579368996,0.040735873850197106,0.06444906444906445
0.0724900589208487,0.04139290407358739,0.06548856548856549
0.07289060459176269,0.04204993429697766,0.06652806652806653
0.07326502771892143,0.042706964520367936,0.06756756756756757
0.07363945084608017,0.04336399474375821,0.06860706860706861
0.0740138739732389,0.04402102496714849,0.06964656964656965
0.07441441964415291,0.04467805519053877,0.07068607068607069
0.07478884277131165,0.04533508541392904,0.07172557172557173
0.07542158883116129,0.045992115637319315,0.07276507276507277
0.07580471947290511,0.04664914586070959,0.07380457380457381
0.07617914260006385,0.04730617608409987,0.07484407484407485
0.07655356572722259,0.047963206307490146,0.07588357588357589
0.07692798885438133,0.04862023653088042,0.07692307692307693
0.07730241198154007,0.049277266754270695,0.07796257796257797
0.07767683510869881,0.04993429697766097,0.079002079002079
0.07805125823585754,0.05059132720105125,0.08004158004158005
0.07839085130467593,0.051248357424441525,0.08108108108108109
0.07866658926653702,0.0519053876478318,0.08212058212058213
0.08603024410065886,0.052562417871222074,0.08316008316008316
0.08654979247090239,0.053219448094612355,0.0841995841995842
0.08706934084114591,0.05387647831800263,0.08523908523908524
0.08758888921138942,0.054533508541392904,0.08627858627858628
0.08861347342756799,0.05519053876478318,0.08731808731808732
0.08913302179781152,0.05584756898817345,0.08835758835758836
0.08965257016805503,0.056504599211563734,0.0893970893970894
0.09017792354802194,0.05716162943495401,0.09043659043659044
0.09069747191826547,0.05781865965834428,0.09147609147609148
0.09121702028850898,0.05847568988173456,0.09251559251559252
0.0917365686587525,0.05913272010512484,0.09355509355509356
0.09209938176646446,0.059789750328515114,0.0945945945945946
0.09305720837082403,0.06044678055190539,0.09563409563409564
0.09357675674106754,0.06110381077529566,0.09667359667359668
0.09409630511131106,0.06176084099868594,0.09771309771309772
0.09461585348155459,0.06241787122207622,0.09875259875259876
0.0951354018517981,0.06307490144546649,0.0997920997920998
0.09565495022204162,0.06373193166885677,0.10083160083160084
0.09618030360200854,0.06438896189224705,0.10187110187110188
0.09669985197225206,0.06504599211563732,0.10291060291060292
0.09721940034249557,0.0657030223390276,0.10395010395010396
0.0977389487127391,0.06636005256241786,0.104989604989605
0.09825849708298261,0.06701708278580815,0.10602910602910603
0.09877804545322613,0.06767411300919843,0.10706860706860707
0.09929759382346966,0.0683311432325887,0.10810810810810811
0.09981714219371317,0.06898817345597898,0.10914760914760915
0.10033959306881839,0.06964520367936924,0.1101871101871102
0.10085914143906191,0.07030223390275953,0.11122661122661123
0.10138449481902882,0.07095926412614981,0.11226611226611227
0.10190404318927235,0.07161629434954007,0.11330561330561331
0.1028618697936319,0.07227332457293036,0.11434511434511435
0.10340463820276899,0.07293035479632064,0.11538461538461539
0.10392418657301251,0.0735873850197109,0.11642411642411643
0.10444373494325603,0.07424441524310119,0.11746361746361747
0.10496328331349955,0.07490144546649145,0.11850311850311851
0.10548283168374308,0.07555847568988174,0.11954261954261955
0.10585144980117842,0.07621550591327202,0.12058212058212059
0.10621716541375206,0.07687253613666228,0.12162162162162163
0.10658578353118742,0.07752956636005257,0.12266112266112267
0.10776129800017414,0.07818659658344283,0.12370062370062371
0.10893681246916088,0.07884362680683311,0.12474012474012475
0.11011232693814763,0.0795006570302234,0.1257796257796258
0.110518677618785,0.08015768725361366,0.12681912681912683
0.11104983600847532,0.08081471747700394,0.12785862785862787
0.11156938437871883,0.08147174770039421,0.1288981288981289
0.11208893274896235,0.0821287779237845,0.12993762993762994
0.11260848111920588,0.08278580814717477,0.13097713097713098
0.11312802948944939,0.08344283837056504,0.13201663201663202
0.11364757785969291,0.08409986859395532,0.13305613305613306
0.11416712622993644,0.08475689881734559,0.1340956340956341
0.11468667460017995,0.08541392904073587,0.13513513513513514
0.11520622297042347,0.08607095926412615,0.13617463617463618
0.115725771340667,0.08672798948751642,0.13721413721413722
0.11624531971091051,0.0873850197109067,0.13825363825363826
0.11676486808115404,0.08804204993429698,0.1392931392931393
0.11728441645139756,0.08869908015768725,0.14033264033264034
0.11780396482164107,0.08935611038107753,0.14137214137214138
0.11817258293907643,0.0900131406044678,0.14241164241164242
0.11854120105651177,0.09067017082785808,0.14345114345114346
0.11889820915450033,0.09132720105124836,0.1444906444906445
0.11926682727193567,0.09198423127463863,0.14553014553014554
0.11964125039909441,0.09264126149802891,0.14656964656964658
0.12001567352625316,0.09329829172141918,0.14760914760914762
0.1203900966534119,0.09395532194480946,0.14864864864864866
0.12076451978057064,0.09461235216819974,0.1496881496881497
0.12113894290772938,0.09526938239159001,0.15072765072765074
0.1215133660348881,0.09592641261498029,0.15176715176715178
0.12187327663773836,0.09658344283837056,0.15280665280665282
0.12224189475517372,0.09724047306176084,0.15384615384615385
0.12261631788233246,0.09789750328515112,0.1548856548856549
0.12297332598032101,0.09855453350854139,0.15592515592515593
0.12334774910747975,0.09921156373193167,0.15696465696465697
0.12374829477839375,0.09986859395532194,0.158004158004158
0.12414884044930775,0.10052562417871222,0.15904365904365905
0.12454938612022175,0.1011826544021025,0.1600831600831601
0.12494993179113575,0.10183968462549277,0.16112266112266113
0.1252459872870287,0.10249671484888305,0.16216216216216217
0.1256465329579427,0.10315374507227333,0.1632016632016632
0.1260470786288567,0.1038107752956636,0.16424116424116425
0.12722259309784345,0.10446780551905388,0.1652806652806653
0.12839810756683018,0.10512483574244415,0.16632016632016633
0.12880445824746756,0.10578186596583443,0.16735966735966737
0.1299799727164543,0.10643889618922471,0.1683991683991684
0.13115548718544104,0.10709592641261498,0.1704781704781705
0.13233100165442777,0.10775295663600526,0.17151767151767153
0.13273735233506517,0.10840998685939553,0.17255717255717257
0.13314370301570255,0.10906701708278581,0.1735966735966736
0.13355005369633993,0.10972404730617609,0.17463617463617465
0.13395640437697734,0.11038107752956636,0.17567567567567569
0.13436275505761472,0.11103810775295664,0.17671517671517672
0.13482425333062434,0.1116951379763469,0.17775467775467776
0.13528575160363393,0.11235216819973719,0.1787941787941788
0.13574724987664355,0.11300919842312747,0.17983367983367984
0.13620874814965314,0.11366622864651774,0.18087318087318088
0.136658636403216,0.11432325886990802,0.18191268191268192
0.1371056221519171,0.11498028909329829,0.18295218295218296
0.13755551040547992,0.11563731931668857,0.183991683991684
0.13796186108611733,0.11629434954007885,0.18503118503118504
0.1386381447188924,0.11695137976346912,0.18607068607068608
0.13907642295300846,0.1176084099868594,0.18711018711018712
0.13947987112878413,0.11826544021024968,0.18814968814968816
0.1399152468580385,0.11892247043363995,0.1891891891891892
0.14033901256784606,0.11957950065703023,0.19022869022869024
0.1407743882971004,0.1202365308804205,0.19126819126819128
0.141035613734653,0.12089356110381078,0.19230769230769232
0.14147098946390735,0.12155059132720106,0.19334719334719336
0.14189765767857662,0.12220762155059132,0.1943866943866944
0.14233303340783096,0.1228646517739816,0.19542619542619544
0.1427597016225002,0.12352168199737187,0.19646569646569648
0.14319507735175457,0.12417871222076216,0.19750519750519752
0.1443705918207413,0.12483574244415244,0.19854469854469856
0.14554610628972803,0.12549277266754272,0.1995841995841996
0.14672162075871478,0.12614980289093297,0.20062370062370063
0.1478971352277015,0.12680683311432325,0.20166320166320167
0.14832090093750908,0.12746386333771353,0.20270270270270271
0.14875627666676342,0.12812089356110382,0.20374220374220375
0.14919165239601775,0.1287779237844941,0.2047817047817048
0.14962702812527212,0.12943495400788435,0.20582120582120583
0.15006240385452646,0.13009198423127463,0.20686070686070687
0.1505064870983659,0.1307490144546649,0.2079002079002079
0.15082286012829071,0.1314060446780552,0.20893970893970895
0.15124662583809828,0.13206307490144548,0.20997920997921
0.15167329405276753,0.13272010512483573,0.21101871101871103
0.1520970597625751,0.133377135348226,0.21205821205821207
0.15252953298696775,0.1340341655716163,0.2130977130977131
0.1529649087162221,0.13469119579500657,0.21413721413721415
0.15340028444547646,0.13534822601839686,0.2151767151767152
0.1538356601747308,0.1360052562417871,0.21621621621621623
0.15425942588453836,0.1366622864651774,0.21725571725571727
0.15465416654572897,0.13731931668856767,0.2182952182952183
0.15508083476039822,0.13797634691195795,0.21933471933471935
0.15552201549937597,0.13863337713534823,0.2203742203742204
0.15594578120918354,0.1392904073587385,0.22141372141372143
0.1563637419092677,0.13994743758212877,0.22245322245322247
0.15679911763852206,0.14060446780551905,0.2234927234927235
0.15735639857196762,0.14126149802890933,0.22453222453222454
0.15758279395117986,0.14191852825229961,0.22557172557172558
0.15798914463181726,0.1425755584756899,0.22661122661122662
0.15839549531245464,0.14323258869908015,0.22765072765072766
0.15880184599309205,0.14388961892247043,0.2286902286902287
0.15920819667372943,0.1445466491458607,0.22972972972972974
0.15972774504397294,0.145203679369251,0.23076923076923078
0.16024729341421648,0.14586070959264127,0.23180873180873182
0.16076684178446,0.14651773981603153,0.23284823284823286
0.1612863901547035,0.1471747700394218,0.2338877338877339
0.16180593852494704,0.1478318002628121,0.23492723492723494
0.16232548689519055,0.14848883048620237,0.23596673596673598
0.16284503526543406,0.14914586070959265,0.23700623700623702
0.1633645836356776,0.1498028909329829,0.23804573804573806
0.1638841320059211,0.1504599211563732,0.2390852390852391
0.16440368037616462,0.15111695137976347,0.24012474012474014
0.16492322874640816,0.15177398160315375,0.24116424116424118
0.16544277711665167,0.15243101182654403,0.24220374220374222
0.16596232548689518,0.1530880420499343,0.24324324324324326
0.16648187385713872,0.15374507227332457,0.2442827442827443
0.16700142222738223,0.15440210249671485,0.24532224532224534
0.16752097059762575,0.15505913272010513,0.24636174636174638
0.16804051896786928,0.1557161629434954,0.24740124740124741
0.1685600673381128,0.15637319316688567,0.24844074844074845
0.16900995559167561,0.15703022339027595,0.2494802494802495
0.16945984384523843,0.15768725361366623,0.2505197505197505
0.16992134211824805,0.1583442838370565,0.2515592515592516
0.17031027776971527,0.1590013140604468,0.2525987525987526
0.1707601660232781,0.15965834428383704,0.25363825363825365
0.171218761791426,0.16031537450722733,0.25467775467775466
0.17218239340550895,0.1609724047306176,0.25571725571725573
0.17270774678547587,0.1616294349540079,0.25675675675675674
0.1732824427480916,0.16228646517739817,0.2577962577962578
0.17383101616695207,0.16294349540078842,0.2588357588357588
0.17942704554030128,0.1636005256241787,0.2598752598752599
0.1796737584535454,0.164257555847569,0.2609147609147609
0.17992047136678954,0.16491458607095927,0.26195426195426197
0.18016718428003367,0.16557161629434955,0.262993762993763
0.1804167996981395,0.1662286465177398,0.26403326403326405
0.1807447827475111,0.16688567674113008,0.26507276507276506
0.18096247061213827,0.16754270696452037,0.2661122661122661
0.18151975154558384,0.16819973718791065,0.26715176715176714
0.1820770324790294,0.16885676741130093,0.2681912681912682
0.18251240820828374,0.16951379763469118,0.2692307692307692
0.182939076422953,0.17017082785808146,0.2702702702702703
0.18336284213276058,0.17082785808147175,0.2713097713097713
0.18379821786201492,0.17148488830486203,0.27234927234927236
0.18423359359126926,0.1721419185282523,0.2733887733887734
0.184674774330247,0.1727989487516426,0.27442827442827444
0.18511015005950135,0.17345597897503284,0.27546777546777546
0.18583867877978696,0.17411300919842312,0.2785862785862786
0.18639595971323253,0.1747700394218134,0.2796257796257796
0.1869532406466781,0.1754270696452037,0.2806652806652807
0.18726961367660291,0.17608409986859397,0.2817047817047817
0.18770789191071896,0.17674113009198422,0.28274428274428276
0.18792267727048442,0.1773981603153745,0.28378378378378377
0.1881345601253882,0.17805519053876478,0.28586278586278585
0.188346442980292,0.17871222076215507,0.2869022869022869
0.18855832583519577,0.17936925098554535,0.28794178794178793
0.18877020869009956,0.1800262812089356,0.288981288981289
0.1899950657417351,0.18068331143232588,0.2910602910602911
0.19064812933561665,0.18134034165571616,0.2920997920997921
0.19089484224886077,0.18199737187910645,0.29313929313929316
0.1911386526572432,0.18265440210249673,0.29417879417879417
0.19138536557048733,0.18331143232588698,0.29521829521829523
0.19163207848373146,0.18396846254927726,0.29625779625779625
0.19230255710678315,0.18462549277266754,0.29625779625779625
0.19285983804022871,0.18528252299605782,0.2972972972972973
0.19341711897367428,0.1859395532194481,0.2983367983367983
0.19375671204249267,0.18659658344283836,0.2993762993762994
0.19409630511131107,0.18725361366622864,0.3004158004158004
0.19443589818012946,0.18791064388961892,0.30145530145530147
0.19469422111282036,0.1885676741130092,0.3024948024948025
0.1953443822018402,0.18922470433639949,0.30457380457380456
0.19570429280469046,0.18988173455978974,0.30561330561330563
0.19636316140829535,0.19053876478318002,0.30665280665280664
0.19692044234174091,0.1911957950065703,0.3076923076923077
0.1975444808870055,0.19185282522996058,0.3076923076923077
0.19810756683017444,0.19250985545335086,0.3087318087318087
0.19865904275389662,0.19316688567674112,0.3097713097713098
0.19921632368734218,0.1938239159001314,0.3108108108108108
0.19962847937770295,0.19448094612352168,0.31185031185031187
0.20002902504861694,0.19513797634691196,0.3128898128898129
0.20042957071953096,0.19579500657030224,0.31392931392931395
0.20096072910922125,0.1964520367936925,0.31496881496881496
0.20148898499404985,0.19710906701708278,0.316008316008316
0.20202014338374016,0.19776609724047306,0.31704781704781704
0.20235683394769685,0.19842312746386334,0.3180873180873181
0.20255420427829215,0.19908015768725362,0.3191268191268191
0.20295474994920618,0.19973718791064388,0.3201663201663202
0.20337271064929033,0.20039421813403416,0.3212058212058212
0.2035845935041941,0.20105124835742444,0.32224532224532226
0.2037964763590979,0.20170827858081472,0.32432432432432434
0.20400835921400168,0.202365308804205,0.32536382536382535
0.2044611499724262,0.20302233902759526,0.3264033264033264
0.20482976808986156,0.20367936925098554,0.32744282744282743
0.20505616346907382,0.20433639947437582,0.3284823284823285
0.2052622413142542,0.2049934296977661,0.3295218295218295
0.2054712216642963,0.20565045992115638,0.3305613305613306
0.20600238005398658,0.20630749014454666,0.3316008316008316
0.2065306359388152,0.20696452036793692,0.33264033264033266
0.2070617943285055,0.2076215505913272,0.33367983367983367
0.20735784982439845,0.20827858081471748,0.33471933471933474
0.2076539053202914,0.20893561103810776,0.3367983367983368
0.20793544829187588,0.20959264126149804,0.33783783783783783
0.208449191652396,0.2102496714848883,0.3388773388773389
0.20901808260528837,0.21090670170827858,0.3399168399168399
0.20958407105331903,0.21156373193166886,0.340956340956341
0.21004847183119033,0.21222076215505914,0.341995841995842
0.21043740748265755,0.21287779237844942,0.34303534303534305
0.21064058282297624,0.21353482260183967,0.34407484407484407
0.21088439323135866,0.21419185282522996,0.34511434511434513
0.21124140132934724,0.21484888304862024,0.34615384615384615
0.21150262676689985,0.21550591327201052,0.3471933471933472
0.2117145096218036,0.2161629434954008,0.3482328482328482
0.2119263924767074,0.21681997371879105,0.3492723492723493
